empirical_id,country,question,sex,education,class,occupation,political_ident,empirical,model,thinking,match,valid,raw_response,backend,model_name,temperature,timestamp
2005,Argentina,Q130,woman,secondary education,lower middle class,person who never had a job,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think we should allow immigrants only if there are jobs for them, because I worry about competition for scarce work in my own situation, but I don't want to close the country completely or impose overly strict quotas.",False,True,"{
  ""thinking"": ""I think we should allow immigrants only if there are jobs for them, because I worry about competition for scarce work in my own situation, but I don't want to close the country completely or impose overly strict quotas."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:24.280714
2006,Argentina,Q130,man,higher education,lower middle class,semi-skilled worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"Let anyone come who wants to – too open, could increase competition for scarce jobs I need. Let people come as long as there are jobs available – reasonable balance, protects my job prospects while allowing needed labor. Place strict limits – might be too restrictive and hurt the economy, but could protect jobs; I prefer a condition rather than a blanket limit. Prohibit people coming – too extreme, harms growth and doesn't reflect my centrist view. The most likely choice is to allow immigration only when jobs exist.",False,True,"{
  ""thinking"": ""Let anyone come who wants to – too open, could increase competition for scarce jobs I need. Let people come as long as there are jobs available – reasonable balance, protects my job prospects while allowing needed labor. Place strict limits – might be too restrictive and hurt the economy, but could protect jobs; I prefer a condition rather than a blanket limit. Prohibit people coming – too extreme, harms growth and doesn't reflect my centrist view. The most likely choice is to allow immigration only when jobs exist."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:26.238139
88772,Uruguay,Q130,man,secondary education,working class,sales worker,far-left,Place strict limits on the number of foreigners who can come here,Let anyone come who wants to,"As a far-left working class person, I believe in solidarity with all workers and oppose restricting movement. Letting anyone come who wants to aligns with my view of international worker unity. Allowing only if jobs exist adds a market filter I don't support. Strict limits and outright prohibition contradict my values.",False,True,"{
  ""thinking"": ""As a far-left working class person, I believe in solidarity with all workers and oppose restricting movement. Letting anyone come who wants to aligns with my view of international worker unity. Allowing only if jobs exist adds a market filter I don't support. Strict limits and outright prohibition contradict my values."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:27.679681
88773,Uruguay,Q130,man,postgraduate education,upper middle class,professional or technical worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,I think letting anyone come who wants to could overwhelm the job market and strain resources; strict limits or a complete ban are too restrictive and not needed for our economy. Allowing people to come as long as there are jobs available balances openness with protecting employment opportunities.,True,True,"{
  ""thinking"": ""I think letting anyone come who wants to could overwhelm the job market and strain resources; strict limits or a complete ban are too restrictive and not needed for our economy. Allowing people to come as long as there are jobs available balances openness with protecting employment opportunities."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:29.766552
88774,Uruguay,Q130,man,secondary education,upper middle class,farm worker,far-left,Prohibit people coming here from other countries,Let anyone come who wants to,"As a far‑left individual I support solidarity and open borders, so I would favor unrestricted immigration. Allowing anyone who wants to come aligns with my values. Limiting immigration to job availability is too restrictive for my ideology, and placing strict limits or prohibiting entry contradicts my leftist stance.",False,True,"{
  ""thinking"": ""As a far‑left individual I support solidarity and open borders, so I would favor unrestricted immigration. Allowing anyone who wants to come aligns with my values. Limiting immigration to job availability is too restrictive for my ideology, and placing strict limits or prohibiting entry contradicts my leftist stance."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:31.403660
88776,Uruguay,Q130,man,secondary education,working class,semi-skilled worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think immigration should be allowed, but I worry about competition for jobs in my semi-skilled field. I would support people coming if there are jobs for them, to avoid hurting local workers. I am not in favor of completely open borders, nor strict limits or bans.",False,True,"{
  ""thinking"": ""I think immigration should be allowed, but I worry about competition for jobs in my semi-skilled field. I would support people coming if there are jobs for them, to avoid hurting local workers. I am not in favor of completely open borders, nor strict limits or bans."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:32.683202
88777,Uruguay,Q130,man,low education,working class,semi-skilled worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,I oppose open immigration and would not let anyone come who wants to. Allowing people only if there are jobs is too permissive; I want to protect our culture and jobs for locals. I support strict limits on foreigners to control numbers and protect our workers. A total ban is too extreme and unrealistic.,True,True,"{
  ""thinking"": ""I oppose open immigration and would not let anyone come who wants to. Allowing people only if there are jobs is too permissive; I want to protect our culture and jobs for locals. I support strict limits on foreigners to control numbers and protect our workers. A total ban is too extreme and unrealistic."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:34.947658
88778,Uruguay,Q130,man,low education,working class,professional or technical worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think everyone should be free to come, but I worry about job competition for my own working‑class situation, so unrestricted immigration feels risky. Allowing newcomers only when there are jobs seems fair and protects workers like me. Strict limits feel too harsh and might hurt the economy. A total ban is extreme and contrary to Uruguay's tradition of openness.",False,True,"{
  ""thinking"": ""I think everyone should be free to come, but I worry about job competition for my own working‑class situation, so unrestricted immigration feels risky. Allowing newcomers only when there are jobs seems fair and protects workers like me. Strict limits feel too harsh and might hurt the economy. A total ban is extreme and contrary to Uruguay's tradition of openness."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:36.284763
88782,Uruguay,Q130,woman,low education,working class,higher administrative,center,Prohibit people coming here from other countries,Let people come as long as there are jobs available,I think letting anyone come who wants to is too open and could strain resources. Allowing people only if there are jobs matches my view that work should go to those who need it and protects my own job security. Placing strict limits feels too restrictive for a country like Uruguay. Prohibiting all foreigners is too extreme. The balanced approach is to let people come as long as there are jobs available.,False,True,"{
  ""thinking"": ""I think letting anyone come who wants to is too open and could strain resources. Allowing people only if there are jobs matches my view that work should go to those who need it and protects my own job security. Placing strict limits feels too restrictive for a country like Uruguay. Prohibiting all foreigners is too extreme. The balanced approach is to let people come as long as there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:38.216291
88784,Uruguay,Q130,man,secondary education,working class,sales worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think it's okay for foreigners to come, but I worry about competition for jobs. I wouldn't support open borders for everyone, nor a total ban. Strict limits seem too harsh. Allowing people to come as long as there are jobs available balances openness with protecting workers like me.",True,True,"{
  ""thinking"": ""I think it's okay for foreigners to come, but I worry about competition for jobs. I wouldn't support open borders for everyone, nor a total ban. Strict limits seem too harsh. Allowing people to come as long as there are jobs available balances openness with protecting workers like me."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:39.754298
88792,Uruguay,Q130,woman,low education,lower middle class,sales worker,far-right,Let anyone come who wants to,Place strict limits on the number of foreigners who can come here,"I don't want anyone to come just because they want to; that would threaten jobs and culture. I might accept immigrants only if there are jobs, but as a far‑right, lower‑middle‑class worker I'm worried about competition. The safest stance for me is to impose strict limits on how many foreigners can enter, protecting jobs and national identity without an outright ban.",False,True,"{
  ""thinking"": ""I don't want anyone to come just because they want to; that would threaten jobs and culture. I might accept immigrants only if there are jobs, but as a far‑right, lower‑middle‑class worker I'm worried about competition. The safest stance for me is to impose strict limits on how many foreigners can enter, protecting jobs and national identity without an outright ban."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:41.914924
88793,Uruguay,Q130,man,secondary education,upper middle class,service worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think letting anyone come who wants to would be too open and could create competition for jobs I rely on. Placing strict limits on foreigners feels overly restrictive and not necessary if there are enough jobs. Prohibiting people from coming entirely is too extreme. Allowing people to come as long as there are jobs available balances openness with protecting employment opportunities, which fits my centrist view.",True,True,"{
  ""thinking"": ""I think letting anyone come who wants to would be too open and could create competition for jobs I rely on. Placing strict limits on foreigners feels overly restrictive and not necessary if there are enough jobs. Prohibiting people from coming entirely is too extreme. Allowing people to come as long as there are jobs available balances openness with protecting employment opportunities, which fits my centrist view."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:43.775572
88794,Uruguay,Q130,woman,secondary education,working class,professional or technical worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think it's okay for foreigners to come, but only if there are jobs for them so they don't take work from locals. I wouldn't support letting anyone come without limits, nor strict caps or a total ban.",True,True,"{
  ""thinking"": ""I think it's okay for foreigners to come, but only if there are jobs for them so they don't take work from locals. I wouldn't support letting anyone come without limits, nor strict caps or a total ban."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:45.323142
88796,Uruguay,Q130,woman,secondary education,lower middle class,service worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I think it's okay for foreigners to work here, but I worry about competition for the limited jobs I need. I wouldn't want to close the borders completely or let anyone come without regard to the labor market. Strict limits feel too restrictive, while a total ban is unnecessary. Allowing people to come only if there are jobs available balances openness with protecting my own job prospects.",False,True,"{
  ""thinking"": ""I think it's okay for foreigners to work here, but I worry about competition for the limited jobs I need. I wouldn't want to close the borders completely or let anyone come without regard to the labor market. Strict limits feel too restrictive, while a total ban is unnecessary. Allowing people to come only if there are jobs available balances openness with protecting my own job prospects."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:47.023739
88798,Uruguay,Q130,woman,low education,lower middle class,sales worker,far-right,Let people come as long as there are jobs available,Place strict limits on the number of foreigners who can come here,"I think foreigners should not just come freely because that could threaten jobs for people like me. I would allow some if there are jobs, but overall I want strong controls. So I prefer strict limits on the number of foreigners.",False,True,"{
  ""thinking"": ""I think foreigners should not just come freely because that could threaten jobs for people like me. I would allow some if there are jobs, but overall I want strong controls. So I prefer strict limits on the number of foreigners."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:48.383605
88799,Uruguay,Q130,woman,low education,lower class,service worker,far-right,Prohibit people coming here from other countries,Place strict limits on the number of foreigners who can come here,"I think foreigners should not just be allowed to come freely because that could threaten jobs and culture. Letting anyone come who wants to is too open. Allowing people only if there are jobs is better but still could lead to many arrivals. A total ban is extreme and might be impractical, so the best is to place strict limits on the number of foreigners who can come here.",False,True,"{
  ""thinking"": ""I think foreigners should not just be allowed to come freely because that could threaten jobs and culture. Letting anyone come who wants to is too open. Allowing people only if there are jobs is better but still could lead to many arrivals. A total ban is extreme and might be impractical, so the best is to place strict limits on the number of foreigners who can come here."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:50.187041
88801,Uruguay,Q130,woman,secondary education,working class,semi-skilled worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I think it's okay for foreigners to work here if there are jobs that need to be filled, but I wouldn't want an open flood of people that could take jobs from us. So I support allowing immigration only when there are available jobs.",False,True,"{
  ""thinking"": ""I think it's okay for foreigners to work here if there are jobs that need to be filled, but I wouldn't want an open flood of people that could take jobs from us. So I support allowing immigration only when there are available jobs."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:52.128833
88805,Uruguay,Q130,woman,higher education,working class,service worker,far-left,Place strict limits on the number of foreigners who can come here,Let anyone come who wants to,"I believe in international solidarity and workers' rights across borders, so I would support open borders. Restricting immigration based on jobs or limits would divide the working class, and a total ban is too extreme. Therefore, the most aligned choice is to let anyone come who wants to.",False,True,"{
  ""thinking"": ""I believe in international solidarity and workers' rights across borders, so I would support open borders. Restricting immigration based on jobs or limits would divide the working class, and a total ban is too extreme. Therefore, the most aligned choice is to let anyone come who wants to."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:54.021287
88808,Uruguay,Q130,woman,secondary education,working class,clerical worker,center-right,Let anyone come who wants to,Let people come as long as there are jobs available,"I think immigration should be allowed, but only if there are jobs for them so it doesn't hurt workers like me. I wouldn't support completely open borders or total bans, and I don't want very strict quotas either.",False,True,"{
  ""thinking"": ""I think immigration should be allowed, but only if there are jobs for them so it doesn't hurt workers like me. I wouldn't support completely open borders or total bans, and I don't want very strict quotas either."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:55.605756
88809,Uruguay,Q130,man,higher education,upper middle class,higher administrative,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think letting anyone come who wants to is too unrestricted and could strain resources. Allowing people to come only if there are jobs fits my moderate view, balancing openness with economic concerns. Placing strict limits is more restrictive than I feel comfortable with, and prohibiting all immigration is far too extreme for me.",False,True,"{
  ""thinking"": ""I think letting anyone come who wants to is too unrestricted and could strain resources. Allowing people to come only if there are jobs fits my moderate view, balancing openness with economic concerns. Placing strict limits is more restrictive than I feel comfortable with, and prohibiting all immigration is far too extreme for me."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:57.583398
88815,Uruguay,Q130,woman,secondary education,upper middle class,higher administrative,center-right,Let people come as long as there are jobs available,Let people come as long as there are jobs available,I don't think we should let anyone come who wants to because that could strain resources and competition. Placing strict limits feels too restrictive and might hinder economic growth. Prohibiting all immigration is unrealistic and would hurt our economy. Allowing people to come as long as there are jobs matches my center‑right view that the market should determine labor needs.,True,True,"{
  ""thinking"": ""I don't think we should let anyone come who wants to because that could strain resources and competition. Placing strict limits feels too restrictive and might hinder economic growth. Prohibiting all immigration is unrealistic and would hurt our economy. Allowing people to come as long as there are jobs matches my center‑right view that the market should determine labor needs."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:38:59.579838
88817,Uruguay,Q130,woman,higher education,lower middle class,professional or technical worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think everyone shouldn't just come freely because that could strain resources, but I also don't want a complete ban. Allowing immigrants only when there are jobs seems fair and protects my own job prospects while still welcoming needed workers. Strict limits feel too restrictive, and a total prohibition is too extreme.",False,True,"{
  ""thinking"": ""I think everyone shouldn't just come freely because that could strain resources, but I also don't want a complete ban. Allowing immigrants only when there are jobs seems fair and protects my own job prospects while still welcoming needed workers. Strict limits feel too restrictive, and a total prohibition is too extreme."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:01.383688
88819,Uruguay,Q130,woman,postgraduate education,lower middle class,professional or technical worker,center-right,Let anyone come who wants to,Let people come as long as there are jobs available,"I think immigration should be allowed but only when it benefits the economy and doesn't take jobs away from locals. Unrestricted entry could strain resources, and a total ban is too extreme. Strict limits feel unnecessary if the labor market can absorb workers. So I support allowing immigrants when there are jobs available.",False,True,"{
  ""thinking"": ""I think immigration should be allowed but only when it benefits the economy and doesn't take jobs away from locals. Unrestricted entry could strain resources, and a total ban is too extreme. Strict limits feel unnecessary if the labor market can absorb workers. So I support allowing immigrants when there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:03.131269
88821,Uruguay,Q130,woman,low education,working class,semi-skilled worker,far-left,Prohibit people coming here from other countries,Let anyone come who wants to,"I believe in solidarity and equal rights for all workers, regardless of where they come from. Letting anyone come who wants to aligns with my far‑left values of openness and anti‑xenophobia. Allowing only those with jobs available still creates barriers and discrimination. Placing strict limits or prohibiting immigrants contradicts my belief in international worker solidarity.",False,True,"{
  ""thinking"": ""I believe in solidarity and equal rights for all workers, regardless of where they come from. Letting anyone come who wants to aligns with my far‑left values of openness and anti‑xenophobia. Allowing only those with jobs available still creates barriers and discrimination. Placing strict limits or prohibiting immigrants contradicts my belief in international worker solidarity."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:04.701959
88823,Uruguay,Q130,woman,secondary education,working class,service worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,I think letting anyone come who wants to could flood the labor market and make it harder for workers like me to find stable jobs. Letting people come only if there are jobs available seems fair; it allows those who can contribute without hurting existing workers. Placing strict limits feels too restrictive and might block useful workers even when jobs exist. Prohibiting all immigration is too extreme and would hurt the economy. So the most reasonable stance for me is to allow immigration when there are jobs available.,False,True,"{
  ""thinking"": ""I think letting anyone come who wants to could flood the labor market and make it harder for workers like me to find stable jobs. Letting people come only if there are jobs available seems fair; it allows those who can contribute without hurting existing workers. Placing strict limits feels too restrictive and might block useful workers even when jobs exist. Prohibiting all immigration is too extreme and would hurt the economy. So the most reasonable stance for me is to allow immigration when there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:06.730452
88824,Uruguay,Q130,woman,secondary education,lower middle class,service worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,Let anyone come who wants to – seems too open; I worry about competition for low‑skill jobs. Let people come as long as there are jobs available – fits my moderate view and concerns about job security. Place strict limits on the number of foreigners – sounds harsher than necessary. Prohibit people coming here – too extreme. The middle ground of allowing immigration when jobs exist is most likely for me.,True,True,"{
  ""thinking"": ""Let anyone come who wants to – seems too open; I worry about competition for low‑skill jobs. Let people come as long as there are jobs available – fits my moderate view and concerns about job security. Place strict limits on the number of foreigners – sounds harsher than necessary. Prohibit people coming here – too extreme. The middle ground of allowing immigration when jobs exist is most likely for me."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:08.155442
88828,Uruguay,Q130,man,higher education,upper middle class,sales worker,center-left,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think immigration can be good for the economy and diversity, but I also want to make sure it doesn't hurt local workers. I wouldn't support completely open borders (let anyone come who wants to) because there could be strain on resources. I also wouldn't want strict limits or a total ban, as that feels too exclusionary. Allowing people to come when there are jobs seems a balanced approach that supports growth while protecting workers.",False,True,"{
  ""thinking"": ""I think immigration can be good for the economy and diversity, but I also want to make sure it doesn't hurt local workers. I wouldn't support completely open borders (let anyone come who wants to) because there could be strain on resources. I also wouldn't want strict limits or a total ban, as that feels too exclusionary. Allowing people to come when there are jobs seems a balanced approach that supports growth while protecting workers."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:10.283363
88830,Uruguay,Q130,man,higher education,lower middle class,sales worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think it's okay for foreigners to work here, but I don't want them to take jobs away from locals. So I support allowing them only when there are jobs available. I wouldn't let anyone come without limits, nor impose strict caps, and I certainly wouldn't ban all immigration.",True,True,"{
  ""thinking"": ""I think it's okay for foreigners to work here, but I don't want them to take jobs away from locals. So I support allowing them only when there are jobs available. I wouldn't let anyone come without limits, nor impose strict caps, and I certainly wouldn't ban all immigration."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:11.831798
88833,Uruguay,Q130,man,low education,working class,service worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think letting anyone come who wants to could bring many workers who might compete with me for low‑skill jobs, which worries me. Allowing people to come only if there are jobs available seems fair – it protects my chances of finding work while still letting needed labor in. Placing strict limits feels too restrictive and might hurt the economy. Prohibiting all foreigners is too extreme and would hurt trade and cultural exchange. So the middle ground of letting people come when there are jobs is the most sensible for me.",False,True,"{
  ""thinking"": ""I think letting anyone come who wants to could bring many workers who might compete with me for low‑skill jobs, which worries me. Allowing people to come only if there are jobs available seems fair – it protects my chances of finding work while still letting needed labor in. Placing strict limits feels too restrictive and might hurt the economy. Prohibiting all foreigners is too extreme and would hurt trade and cultural exchange. So the middle ground of letting people come when there are jobs is the most sensible for me."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:14.021577
88835,Uruguay,Q130,man,low education,working class,skilled worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"As a far-left worker I believe in solidarity among all workers and oppose restrictions based on nationality. I think everyone should be free to move and work wherever they choose, regardless of job availability or limits. Therefore I would support letting anyone come who wants to.",False,True,"{
  ""thinking"": ""As a far-left worker I believe in solidarity among all workers and oppose restrictions based on nationality. I think everyone should be free to move and work wherever they choose, regardless of job availability or limits. Therefore I would support letting anyone come who wants to."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:15.476729
88836,Uruguay,Q130,man,secondary education,working class,skilled worker,far-left,Place strict limits on the number of foreigners who can come here,Let anyone come who wants to,"As a far-left, working‑class Uruguayan I believe in international solidarity and oppose barriers that treat workers as commodities. I would support open borders for anyone who wants to come, regardless of job availability. Restricting entry only when jobs exist, imposing strict limits, or prohibiting immigration all conflict with my anti‑capitalist, inclusive values.",False,True,"{
  ""thinking"": ""As a far-left, working‑class Uruguayan I believe in international solidarity and oppose barriers that treat workers as commodities. I would support open borders for anyone who wants to come, regardless of job availability. Restricting entry only when jobs exist, imposing strict limits, or prohibiting immigration all conflict with my anti‑capitalist, inclusive values."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:16.965150
88838,Uruguay,Q130,man,secondary education,lower middle class,sales worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,"I wouldn't let anyone come just because they want to; that's too open. Even if jobs exist, I worry about cultural impact and competition, so I prefer limits. A total ban is too extreme for me, but strict limits fit my far‑right, nationalist stance.",True,True,"{
  ""thinking"": ""I wouldn't let anyone come just because they want to; that's too open. Even if jobs exist, I worry about cultural impact and competition, so I prefer limits. A total ban is too extreme for me, but strict limits fit my far‑right, nationalist stance."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:18.834750
88839,Uruguay,Q130,man,secondary education,working class,higher administrative,center-right,Let anyone come who wants to,Let people come as long as there are jobs available,"I think letting anyone come who wants to could flood the labor market and hurt job security for workers like me. Allowing people to come only if there are jobs available seems fair—it protects employment while still letting needed workers enter. Placing strict limits feels too restrictive and could prevent useful labor. Prohibiting all immigration is too extreme and would hurt the economy. So the middle option aligns best with my center‑right, working‑class viewpoint.",False,True,"{
  ""thinking"": ""I think letting anyone come who wants to could flood the labor market and hurt job security for workers like me. Allowing people to come only if there are jobs available seems fair—it protects employment while still letting needed workers enter. Placing strict limits feels too restrictive and could prevent useful labor. Prohibiting all immigration is too extreme and would hurt the economy. So the middle option aligns best with my center‑right, working‑class viewpoint."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:20.693671
88841,Uruguay,Q130,man,higher education,lower middle class,sales worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I think the government shouldn't block all foreigners, that's too extreme. I also don't think we should let anyone come without any checks, because it could strain resources. I believe immigration should be allowed when it doesn't hurt local workers, so letting people come as long as there are jobs available seems fair. Strict limits feel unnecessary if the job market can absorb newcomers.",False,True,"{
  ""thinking"": ""I think the government shouldn't block all foreigners, that's too extreme. I also don't think we should let anyone come without any checks, because it could strain resources. I believe immigration should be allowed when it doesn't hurt local workers, so letting people come as long as there are jobs available seems fair. Strict limits feel unnecessary if the job market can absorb newcomers."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:22.191273
88842,Uruguay,Q130,woman,low education,working class,unskilled worker,far-right,Let people come as long as there are jobs available,Place strict limits on the number of foreigners who can come here,"I think letting anyone come who wants to would bring too many foreigners and threaten our jobs and culture. Allowing people only if there are jobs available sounds better, but it's hard to control and still could flood the market. Placing strict limits would protect our workers while still giving the government some control. Completely prohibiting immigration is too extreme for me; I prefer limits rather than an outright ban.",False,True,"{
  ""thinking"": ""I think letting anyone come who wants to would bring too many foreigners and threaten our jobs and culture. Allowing people only if there are jobs available sounds better, but it's hard to control and still could flood the market. Placing strict limits would protect our workers while still giving the government some control. Completely prohibiting immigration is too extreme for me; I prefer limits rather than an outright ban."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:24.132207
88843,Uruguay,Q130,man,higher education,working class,semi-skilled worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I think letting anyone come who wants to could flood the labor market and hurt workers like me, so that's too open. Allowing people to come only if there are jobs respects both economic needs and workers' rights, which fits my center‑left view. Placing strict limits feels unnecessarily restrictive and could discriminate. Banning all foreigners is too extreme. The middle ground of allowing immigration when jobs exist seems most reasonable.",False,True,"{
  ""thinking"": ""I think letting anyone come who wants to could flood the labor market and hurt workers like me, so that's too open. Allowing people to come only if there are jobs respects both economic needs and workers' rights, which fits my center‑left view. Placing strict limits feels unnecessarily restrictive and could discriminate. Banning all foreigners is too extreme. The middle ground of allowing immigration when jobs exist seems most reasonable."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:26.343087
88844,Uruguay,Q130,man,higher education,working class,semi-skilled worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,I think letting anyone come who wants to might flood the job market and hurt workers like me. Prohibiting all immigration is too extreme and goes against Uruguay's tradition of openness. Placing strict limits feels overly restrictive and could hurt the economy. Allowing people to come as long as there are jobs available balances economic needs with protecting workers' interests.,True,True,"{
  ""thinking"": ""I think letting anyone come who wants to might flood the job market and hurt workers like me. Prohibiting all immigration is too extreme and goes against Uruguay's tradition of openness. Placing strict limits feels overly restrictive and could hurt the economy. Allowing people to come as long as there are jobs available balances economic needs with protecting workers' interests."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:28.308796
88846,Uruguay,Q130,man,secondary education,lower middle class,service worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think the government shouldn't block all foreigners, but I also worry about competition for the limited jobs I have. I’m okay with people coming if there are jobs for them, otherwise it could hurt workers like me. So I reject total openness, strict limits, and outright prohibition.",True,True,"{
  ""thinking"": ""I think the government shouldn't block all foreigners, but I also worry about competition for the limited jobs I have. I’m okay with people coming if there are jobs for them, otherwise it could hurt workers like me. So I reject total openness, strict limits, and outright prohibition."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:29.611985
88847,Uruguay,Q130,man,higher education,lower middle class,service worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I think immigration should be allowed but not at the expense of local workers. If there are jobs available, it's fine for foreigners to come and fill them. I wouldn't support letting anyone come without restriction, nor strict limits or a total ban, as those seem extreme.",False,True,"{
  ""thinking"": ""I think immigration should be allowed but not at the expense of local workers. If there are jobs available, it's fine for foreigners to come and fill them. I wouldn't support letting anyone come without restriction, nor strict limits or a total ban, as those seem extreme."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T13:39:30.840592
